img_id,label,xmin,xmax,ymin,ymax
438907,41,132.71,260.88,359.23,433.15
439426,60,138.07,467.06,94.92,415.28
439426,1,548.31,640,181.55,258.55
439426,1,195.82,379.24,0,68.52
439426,1,1.25,223.17,112.21,397.71
439522,1,41.71,428,24.45,605.48
439773,1,190.7,640,8.4,299.86
439773,88,1.33,208.62,9.39,183.53
439773,77,239.69,409.39,331.03,442.79
440171,1,66.81,194.56,7.89,182.7
440171,22,1.44,411,142.14,618.19
440171,1,332.33,383.8,345.18,399.09
440507,28,55.37,129.19,0.12,107.5
440507,28,46.11,114.84,0.93,109.59
440507,33,203.36,452.87,146.57,321.67
440508,7,209.62,522.14,155.31,406.85
440617,7,60.4,420.67,190.92,324.67
440617,10,0,21.92,124.51,194.49
441286,1,229.33,353.41,128.51,279.18
441286,42,225.95,305.17,274.02,302.34
441442,19,154.84,471.4,140.22,313.98
441442,62,29.61,44.84,181.61,205.88
441442,1,251.69,326.29,52.13,229.21
441442,1,1.72,30.97,165.09,205.87
442009,44,0,14.12,210.46,243.57
442009,44,13.19,26.74,182.04,207.91
442009,81,579.19,599.85,265.28,278.72
442009,86,47.19,79.2,305.65,369.66
442306,28,81.61,461.03,78.89,362.38
442306,1,249.52,417.47,145.2,601.84
442463,1,206.32,380.12,242.71,467.23
442463,41,215.08,375.95,447.11,488.53
442480,5,62.08,619.83,170.06,259.84
442480,8,49.08,141.56,222.76,271.53
442480,1,256.44,270.65,239.65,268.46
442480,1,304.85,322.3,212.77,249.27
442661,25,108.94,364.58,126.02,480
442836,1,136.11,257.21,37.44,417.58
442836,1,300.9,449.81,142.82,410.85
442836,34,406.68,450.84,271.27,316.45
442836,1,47.24,116.56,150.87,349.34
443303,17,192.74,500,98.39,316.94
443303,33,0,500,68.26,375
443303,84,369.73,461.03,0.54,32.83
443426,32,193.24,333.91,370.97,504.7
443426,1,20.04,480,203.45,631.55
443426,62,91.13,276.98,604.34,640
443498,6,185,470.51,118.8,386.14
443844,1,470.98,572.54,47.15,290.03
443844,15,347.06,510.94,247.76,371.16
443844,41,484.84,552.14,268.82,302.68
444275,78,347.93,493.61,171.94,249.25
444879,7,187.72,429.37,183.4,362.49
445248,22,33.66,352.95,72.13,316.4
445248,22,307.33,445.19,100.48,387.7
445248,22,334.37,596.51,51.69,318.77
445365,25,31.25,231.29,247.07,640
445365,25,186.97,427,116.49,629.93
445439,24,0,506.17,0,425
445675,25,154.92,335.97,106.85,524.9
445846,82,568.05,638.1,119.05,422.27
445846,79,62.02,164.86,252.83,408.34
445846,81,296.17,395.92,266.55,271.78
445846,78,64.37,93.5,170.05,214.14
445999,1,0,409.89,15.82,632.81
445999,90,139.51,179.13,366.06,420.48
446117,15,1.91,640,8.62,425.04
446117,55,251.44,382.91,149.34,262.82
446207,77,108.49,501.1,282.43,469.73
446522,18,151.95,364.43,336.22,508.78
446522,82,2.88,125.12,0,608.36
446522,62,85.05,389.19,224.14,632.07
446522,67,418.02,480,365.41,627.75
446574,44,205.67,222.61,35.33,80.85
446574,70,1.44,204.22,336.54,631.37
446574,44,219.24,241.2,22.38,81.1
446703,88,92.04,404.84,106.26,268.64
447169,44,71.3,87.35,0,43.93
447169,85,532.8,562.4,191.61,215.72
447169,79,2.16,243.24,242.16,470.27
447169,62,492.92,592.57,399.86,480
447200,18,8.73,530.42,13.41,454.63
447313,24,144.92,260.47,202.43,330.39
447313,24,280.34,443.69,148.09,320.58
447313,24,303.5,510.13,163.59,347.62
447465,1,266.13,450.89,4.79,412.6
447465,1,82.7,202.9,64.19,396.91
447465,36,12.39,220.15,165.92,298.39
447465,35,330.29,454.86,388.13,419.77
448365,1,149.08,370.58,34.33,339.22
448365,41,195.77,345.47,266.89,409.88
448365,2,445.74,465.79,228.71,258.03
448448,25,136.22,640,78.38,480
448448,25,111.1,591.1,2.16,249.17
448810,1,51.53,97.89,335.43,375
449198,10,33.4,42.53,118.7,132.87
449198,13,284.08,292.64,159.15,169.56
449406,24,104.53,310.6,97.81,274.76
449579,43,98.25,133.52,77.87,171.92
449579,1,121.52,255.45,52.12,320.54
449603,1,175.98,296.18,198.82,269.01
449603,42,278.05,294.01,242.53,272.59
449909,1,47.87,336.05,165.25,427
449909,25,314.48,581.51,90.48,358.72
450075,32,209.19,351.91,277.48,480
450075,1,125.74,333.33,143.02,479.2
450075,1,0,36.55,196.95,478.74
450075,1,275.97,640,26.73,473.71
450100,50,151.99,443.41,393.8,632.46
450100,61,46.12,330.42,169.46,580.31
450100,67,0,480,0,453.03
450100,47,151.27,480,1.66,241.04
450439,38,260.12,480.78,20.01,190.09
450439,38,18.17,155.27,155.82,215.83
450488,65,2.25,183.15,283.15,478.65
450488,81,79.81,99.17,212.91,216.06
450488,81,71.56,108.91,206.74,218.33
450488,72,231.48,278.03,187.8,251.62
450559,1,71.68,303.79,34.13,360.11
450559,41,181.58,341.58,215.36,373.91
450686,77,166.14,366.95,166.67,467.17
450686,1,25.83,387.44,173.06,640
451043,1,165.13,250.51,146.17,302.52
451043,36,202.95,278.93,289.56,305.75
451084,1,167.46,315.59,121.24,378.68
451084,41,185.77,285.95,304.79,420.88
451090,9,147.98,380.62,116.62,317.67
451144,1,379.1,451.9,193.16,379
451144,1,516.92,588.86,204.29,362.46
451144,35,336.39,517.59,362.71,397.26
451144,27,550.9,580.28,228.37,282.81
451155,65,5.38,478.92,300.22,411.07
451155,1,237.2,378.61,167.31,474.61
451155,73,245.93,376.45,213.57,310.65
451435,37,97.59,102.69,115.47,120.37
451435,37,443.27,448.66,255.23,260.94
451435,1,41.64,79.18,66.03,155.11
451435,43,23.15,58.79,111.44,124.75
451571,59,61.33,399.95,76.63,301.53
451571,54,51.78,399.1,76.58,295.55
451571,62,446.34,609.66,3.37,121.81
451693,59,69.35,573.18,50.65,363.79
452122,5,78.68,543.11,132.66,270.83
452321,6,389.04,640,135.78,435.47
452321,6,2.16,185.53,209.26,296.63
452321,6,287.07,397.66,224.25,289.7
452321,6,172.44,291.08,218.52,293.52
452793,82,374.22,640,50.14,420.52
452793,81,256.2,365.59,202.17,228.08
452891,18,59.31,411.5,84.25,547.41
452891,15,3.32,475.43,1.66,631.69
453040,61,60.01,392.09,230.49,640
453040,67,0,480,290.88,400.12
453634,81,251.69,477.48,455.91,632.81
453634,70,59.85,292.37,350.53,533.08
453722,72,174.32,270.29,139.99,202.49
453722,63,0,209.37,303.95,421.49
453722,63,558.48,640,215.74,396.87
453722,62,1.11,210.16,262.98,419.77
453860,33,32.7,276.04,35.43,356.67
453860,33,344.14,605.37,40.97,378.36
453981,23,210.61,422.19,102.42,342.85
453981,23,113.23,609.31,168.16,425.32
454750,24,0,412.61,14.39,421.24
454750,24,235.62,581.84,168.06,427
454978,4,124.6,237.47,212.87,374.49
455085,6,2.88,412.76,4.67,552.63
455085,1,177.92,224.04,256.84,324.25
455219,21,247.5,441.64,226.11,366.88
455219,21,313.76,491.63,216.7,340.64
455219,1,472.73,544.56,202.62,369.71
455219,1,309.29,334.57,197.29,234.65
455301,1,119.9,429.25,37.44,478.07
455301,84,1.29,270.08,380.04,475.21
455301,65,0,204.75,139.13,382.89
455301,1,139.9,544.85,115.49,317.95
455352,85,302.1,399.03,417.03,513.95
455352,85,311.95,381.19,158.3,225.03
455448,1,0,356.8,160.78,639.31
455448,61,53.21,460.22,86.05,455.67
455448,1,234.95,478,2.16,584.5
455555,1,123.6,454.83,102.58,475.84
455555,1,471.9,623.09,45.51,240.04
455555,41,155.73,306.52,402.72,536.2
455716,4,8.78,636.82,1.46,427.64
455716,4,0,171.25,31.14,269.53
455716,27,426.4,522.93,167.16,229.29
455716,31,424.39,583.56,166.15,233.3
455872,9,3.37,96.07,166.01,218.26
455872,9,14.86,155.62,190.03,257.02
455981,70,57.27,438.12,5.87,569.98
456292,17,178.32,317.93,335.55,512.48
456292,44,382.44,428.66,502.45,610.24
456394,4,4,196.5,0.53,120.53
456394,3,0,13.07,10.63,56.52
456394,3,90.96,204.77,0.13,20.59
456559,32,318.02,427.94,370.39,479.45
456559,1,142.23,640,7.58,480
456662,82,169.77,442.23,34.36,549.32
456662,1,228.98,367.86,110.75,601.02
456865,5,87.88,582.71,160.16,306.32
457262,52,27.36,437.76,122.4,280.8
457262,52,64.8,457.92,151.2,385.92
457262,67,4.13,607.87,6.88,592.75
458223,2,188.82,216.07,192.47,254.97
458223,9,524.24,568.96,92.57,130.26
458223,1,147.5,221.42,105.87,249.07
458223,27,181.14,215.54,164.88,198.41
458702,14,109.3,155.33,153.45,294.39
458702,3,3.61,153.01,447.49,498.54
458702,14,175.63,234.85,153.09,291.28
458702,3,0,116.21,446.07,500.35
458992,1,1.43,458.17,2.39,412.35
458992,48,273.05,437.37,322.86,417.81
458992,49,61.76,145.65,371.41,401.46
458992,59,0.35,461.02,392.18,639.88
459153,1,109.97,391.04,180.77,531.64
459153,15,25.89,362.43,202.79,602.61
459153,73,231.8,342.61,289.2,386.16
459153,27,328.84,366.71,403.85,473.37
459396,21,17.18,437.52,155.64,545.58
459396,21,466.2,563.31,99.22,245.64
459396,21,203.96,314.21,144.41,172.58
459467,5,114.05,471.52,195.15,245.95
459500,16,142.79,219.53,150.99,345.81
459500,16,219.09,278.74,154.01,347.07
459500,85,197.15,259.23,45.51,111.68
459500,3,0,59.93,354.75,380.78
459634,4,315.12,640,327.01,530.91
459634,4,94.22,108.54,300.25,322.77
459634,1,93.37,108.2,296.14,318.84
459757,25,201.97,370.49,191.26,309.32
459887,51,155.9,274.92,44.65,79.6
459887,52,0,480,21.57,612.67
459887,51,1.66,480,18.29,630.03
460160,16,257.5,398.71,237.29,297.81
460229,13,51.54,286.35,80.32,305.1
460229,8,227.43,381.18,300.03,459.9
460229,10,243.69,273.69,8.35,78.34
460229,10,199.23,230.39,0,47.57
460333,65,146.37,429.42,238.92,359.46
460333,62,385.95,640,289.19,475.14
460333,62,153.63,234.34,281.91,393.15
460333,1,301.88,399.68,218.33,332.04
460379,25,184.36,253.12,400.76,487.26
460379,25,336.88,400.84,270.36,394.43
460379,25,47.71,100.92,300.65,512.06
460682,19,286.46,402.47,116.07,174.35
460841,17,55.89,181.43,106.71,229.01
460841,44,38.68,275.78,223.65,369.96
460841,1,87.64,196.35,319.38,370.79
460841,70,278.93,496.35,341.29,370.79
460927,23,112.7,481.62,61.22,309.32
460929,44,289.03,421.16,1.38,415.66
460929,58,178.11,332.08,356.98,633.21
460967,6,60.54,563.6,358.2,554.23
460967,1,509.88,529.11,430.76,459.79
461036,23,200.84,308.56,124.94,235.76
461573,15,205.62,485.09,58.68,332.4
461573,15,139.55,328.42,49.91,234.31
462031,1,58.83,350.13,182.24,629.96
462031,1,325.26,433.92,510.06,637.85
462031,39,285.41,448.29,69.91,314.95
462614,64,126.74,235.99,240.09,327.49
462614,70,16.62,171.55,287.49,468.81
462614,81,406.56,527.72,243.77,288.33
462614,62,555.03,640,344.28,453.61
462643,77,20.13,302.02,41.71,539.33
462643,1,0,392.63,87.83,635.78
462728,18,210.77,264.88,203.58,246.41
462728,1,93.03,120.84,137.01,172.7
462728,42,166.21,337.21,215.57,270.97
462756,4,259.85,499.41,128.8,380.92
462756,8,65.15,299.26,138.53,243.72
462756,3,37.7,69.1,185.79,206.66
463037,3,611.47,640,243.24,259.52
463037,5,0,640,98.11,385.98
463174,37,103.73,130.86,244.67,270.78
463174,1,218.75,520.62,15.46,425.27
463174,43,10.56,228.37,233.17,336.8
463283,47,31.63,456.59,79.77,591.37
463283,55,210.24,599.04,109.54,434.98
463283,47,502.32,600.87,1.59,136.71
463283,67,0,612,0,603.58
463647,8,452.36,640,63.3,218.81
463647,8,291.31,489.51,56.67,148.01
463802,1,340.17,640,0,478.38
463802,43,284.76,502.65,74.43,473.53
463802,88,1.25,370.97,2.19,468.41
464144,1,61.57,316.42,184.97,575.84
464144,35,5.52,291.27,529.66,608.1
464251,16,136.83,273.37,237.34,338.73
464251,62,0,178.68,347.09,456.77
464251,62,373.98,639.36,349.49,452.98
464358,65,52.78,422.2,195.03,423.4
464358,62,281.67,385.18,164.9,279.55
464358,72,471.71,533.57,81.82,155.26
464476,72,279.11,485.13,209.81,370.25
464476,7,155.06,269.66,38.76,152.53
464476,1,50.89,117.71,58,247.34
464476,72,281.13,446.61,40.81,207.16
464522,18,0,329.07,104.29,508.5
464522,18,155.33,494,2.88,631.37
464786,58,25.78,615.36,52.43,422.84
464786,1,0,157.26,0,428
464824,3,361.57,480,0,74.72
464824,11,230.04,308.46,262.61,351.29
464824,1,131.32,480,79.79,631.69
464872,24,241.69,430.48,163.88,265.79
464872,24,388.59,498.9,154.48,257.86
465179,90,137.11,190.3,163.61,173.09
465179,1,0,373.59,96.78,494.07
465179,90,0,15.78,370.14,400.09
465430,54,33.43,308.95,118.74,383.89
465430,54,360.83,593.7,134.88,359.68
465430,50,197.84,563.61,8.17,66.83
465675,9,112.91,360.19,180.44,241.48
465675,9,165.22,331.48,152.07,198.24
465675,8,341.33,512.18,165,272.54
466085,81,228.23,425.32,397.49,563.95
466339,17,14.32,157.49,501.26,605.78
466567,60,104.99,358.11,227.24,463.1
466602,35,102.57,309.16,411.38,632.42
466602,1,0,244.97,51.04,640
466602,35,192.02,480,550.65,640
466835,52,171.67,355.39,54.21,429.18
467848,8,211.19,605.44,216.98,425.98
467848,8,23.73,252.4,285.66,382.74
467848,1,579.89,631.07,298.48,415.86
468124,3,31.71,67.49,284.27,298.34
468124,6,64.5,614.71,134.13,374.48
468124,1,59.62,65.72,281.49,289.16
468233,85,121.94,197.26,186.5,269.89
468245,65,66.21,539.27,222.62,422.2
468577,65,2.75,610.62,101.35,490.56
468577,1,90.97,467.27,263.96,450.04
469174,5,254.07,478.36,71.04,139.13
469652,25,0,572.57,29.56,439
469828,1,132.62,213.8,251.71,324.18
469828,35,144.54,225.44,306.61,328.18
470173,2,226.43,298.8,173.9,219.26
470173,2,211.32,260.48,173.09,214.55
471087,32,131.17,208.52,261.88,493.95
471087,1,14.57,409,27.04,492.28
471450,23,451.39,532.87,305.3,372.29
471450,23,68.35,140.18,288.26,325.03
471450,23,109.21,170.55,245.57,286.78
471567,1,552.68,561.13,399.71,426.43
471567,25,161.07,444.56,118.22,336.21
471567,1,60.55,67.01,366.36,378.64
471567,1,299.14,304.93,372.22,380.63
471756,1,275.48,637.29,137.74,314.97
471756,42,261.66,539.04,284.67,327.02
471869,63,0,413,2.15,493.55
471869,88,0,362.92,35.96,487.64
471869,32,127.52,236.02,229.41,305.48
471991,62,237.86,256.75,240.73,260.22
472030,15,497.26,640,368.9,474.61
472298,9,77.4,613.98,209.59,267.86
472298,1,168.61,239.2,161.63,238.54
472298,1,308.02,354.32,181.56,236.86
472375,18,124.71,497.56,196.18,552.99
472375,4,59.4,560.88,50.77,441.73
472375,47,288.83,316.35,70.02,96.76
472375,47,312.59,340.03,76.52,99.94
472623,1,153.13,178.8,231.55,303.48
472623,1,125.81,152.76,239.86,305.9
472623,1,247.17,425,228.22,529.87
472623,2,191.54,425,347.57,602.81
473118,2,34.52,110.29,0,48.09
473118,1,84.27,222.47,51.69,387.64
473118,41,68.89,159.17,306.68,387.02
473121,1,302.93,474.44,128.2,222.4
473121,35,379.08,484.12,213.84,223.19
473237,62,417.28,580.37,179.83,347.14
473237,1,48.82,619.38,0,420.26
473237,59,128.28,354.2,265.17,385.79
473821,63,275.12,500,168.64,292.98
473821,62,134.09,262.23,169.18,312.96
473821,62,3,81,167.63,291.38
473821,51,422.26,475.85,222.66,247.58
474039,1,171.08,391.95,60.98,396.81
474039,88,322.46,640,25.71,397.85
474039,88,0.9,237,1.8,401
474095,1,56.18,277.53,24.72,494.38
474095,70,136.91,167.66,362.16,437.85
474164,18,250.28,343.09,174.91,365.25
474164,8,2.88,629.93,287.64,631.37
474164,3,28.44,121.86,378.62,428.09
474170,22,291.76,384.31,204.64,282.2
474170,22,250.25,366.98,186.22,282.59
474344,1,164.45,301.02,98.09,416.42
474344,39,230.19,251.23,36.39,207.1
474344,1,505.54,558.72,206.99,330.23
474854,62,38.37,79.49,338.7,482.59
474854,67,3.01,421.65,537.7,632.57
474854,1,15.86,367.57,124.68,568.65
474854,52,193.9,277.41,280.5,439.85
474881,20,225.61,368.79,174.07,290.87
474881,20,109.29,252.65,132.25,239.53
474881,20,64,192.09,52.93,169.14
474881,20,237.45,402.48,121.07,282.44
475064,1,117.07,279.23,303.22,427
475064,60,180.12,369.3,291.15,374.81
475064,1,352.52,374.11,354.72,427
475064,1,384.64,409.52,314.61,425.83
475150,25,140.09,640,46.06,421.24
475191,1,182.29,420.67,90.68,415.35
475191,43,382.67,416.1,26.21,141.43
475223,16,240.46,414.39,222.67,336.55
475223,16,497.77,553.65,241.53,310.55
475365,7,4.79,453.76,0.96,426
475732,17,2.06,640,122.84,480
475779,22,0,466.87,119.07,480
475904,16,446.92,484.54,95.79,133.85
475904,9,358.99,640,254.64,420.26
476215,19,80.75,275.59,79.87,224.69
476215,19,8.83,108.65,61.62,211.79
476215,1,278.41,314.11,94.59,200.83
476258,1,256.82,514.46,37.01,306.32
476258,41,270.16,506.81,250.29,347.47
476415,32,212.85,296.27,31.64,471.73
476415,1,56.22,426,0,631.35
477441,5,100.14,500.68,155.65,291.7
477441,1,199.24,220.27,376.61,399.53
477441,1,488.52,496.64,262.18,276.58
477441,1,337.65,346.96,275.34,296.01
477623,7,97.08,554.43,75.51,430.38
477689,32,186.12,293.93,286.24,566.72
477689,1,43.11,419.16,65.7,589.03
477805,1,383.78,584.97,12.06,386.43
477805,1,163.04,225.15,308.33,353.8
477805,73,70.98,250.65,227.36,407.04
477955,1,180.67,258.3,434.08,612.43
477955,38,328.34,369.8,10.19,90.67
477955,42,177.02,214.72,478.53,573.68
477955,38,334.41,339.54,503.05,511.24
478286,7,154.25,640,198.47,319.28
478393,17,100.55,246.01,163.57,231.43
478393,17,1.38,256,361.98,512
478393,65,2.87,479.28,8.54,635.91
478393,88,250.25,480,163.96,503.37
478420,77,87.1,102.15,168.01,196.56
478420,1,256,467.42,96.36,612.67
478420,1,24.01,159.46,137.58,586.41
479099,15,383.53,446.35,167.95,203.31
479732,54,0.96,597.28,54.82,399.15
479732,47,72.34,225.27,0,35.82
479732,51,1.11,639.22,43.17,421.14
479953,37,294.09,318.82,256.11,279.07
479953,1,86.94,271.46,99.14,258.82
480212,77,262.6,456.14,159.28,452.02
480212,67,0,637.48,3.24,474.61
480842,25,156.8,546.15,5.32,543.49
480842,25,67.38,156.57,210.89,484.5
481159,19,188.32,445.31,135.26,446.35
481413,1,201.96,334.78,101.71,334.68
481413,34,293.46,352.16,201.67,285.45
481480,19,222.48,371.94,265.21,344.31
481480,19,11.46,159.46,260.67,330.37
481480,1,81.95,126.73,259.15,290.88
481480,1,294,344.34,262.14,299.56
481567,4,210.81,402.61,132.53,457.18
481567,1,243.23,384.22,92.13,281.54
481573,1,376.22,561.46,83.29,628.95
481573,41,0,445.15,149.34,639
481582,19,197.86,397.55,47.39,421.94
481582,1,83.11,181.5,124.28,424.31
481582,1,381.35,502.47,101.11,427
481582,1,306.81,459.68,149.39,331.79
482477,16,147.27,429.42,83.96,488.6
482487,85,134.05,246.49,139.82,250.81
482487,85,330.66,368.36,383.42,427.4
482735,1,188.25,249.41,112.13,228.05
482735,42,198.18,273.12,198.32,238.55
482800,1,333.24,499.01,81.1,449.57
482800,1,128.37,195.12,106.8,368.68
482800,1,303.98,395.38,88.39,331.78
482800,34,476.41,500.55,281.97,332.04
482970,73,180.27,466.04,107.95,349
482970,74,574.79,616.9,323.5,357.45
482978,7,0,640,0,354.34
482978,62,571.28,640,184.93,343.6
483050,65,10.74,640,208.21,472.45
483050,47,625.95,640,267.51,288.48
483050,85,76.31,114.5,273.73,292.08
483531,65,109.78,640,262.17,480
483667,32,200.27,251.07,399.09,638.55
483667,1,2.88,426,2.88,629.93
483667,62,67.02,115.77,551.8,640
484296,24,385.5,600.27,221.41,362.08
484296,24,24.92,306.64,46.32,311.78
484415,1,0,194.03,30.47,236.26
484415,70,0.54,230.34,7.57,237.37
484760,85,491.45,525.5,269.59,302.63
485027,37,26.19,42.4,16.44,31.79
485027,1,85.35,242.83,179.69,619.42
485027,43,233.48,322.18,248.29,321.37
485071,1,251.99,385.01,177.46,273.78
485071,42,171.87,253.21,209.7,263.93
485130,61,6.3,629.66,120.51,453.18
485130,67,0,640,30.22,466.79
485802,5,206.25,222.19,193.7,211.17
485895,25,386.62,478.8,127.96,295.32
486046,24,77.65,167.8,375.44,480
486046,25,194.16,573.84,26.97,474.61
486046,24,0,103.78,432.43,474.59
486112,1,414.5,640,157.24,422.67
486112,22,5.55,639.95,27.73,421.45
486479,18,65.64,301.81,52.89,234.73
486479,65,0,499.68,0.97,297.08
486573,86,264.78,387.96,404.25,593.98
487583,70,53.75,426,92.99,535.25
487583,47,342.43,410.65,165.72,243.37
488270,5,352.51,471.4,225.03,262.73
488385,4,25.89,372.49,2.88,631.37
488385,4,380.75,452.22,0,81.37
488664,7,10.94,510.88,297.66,413.62
488664,3,564.38,591.47,364.14,378.68
488664,3,591.62,604.49,369.65,378.15
488710,1,0,258.88,22.53,395.57
488736,85,170.43,317.12,182.29,339.78
488736,85,339.39,416.66,191.63,347.49
489014,18,311.92,398.35,229.05,274.32
489014,9,39.91,544.72,2.16,382.92
489014,1,98.11,129.02,250.1,284.3
489046,16,400.2,486.42,168.62,308.25
489091,70,0.42,67.81,303.56,400.97
489091,81,143.92,250.78,296.86,350.29
489339,1,54.72,368.38,90.72,640
489339,42,0,426,136.92,638.94
489611,1,55.91,524.16,12.15,613.19
489611,64,509.51,638.24,85.58,199.43
489611,75,373.15,459.79,350.32,549.48
489611,75,444.11,543.36,343.46,503.5
489924,1,83.41,545.39,0,542.99
489924,41,252.38,457.24,431.46,610.58
490171,18,275.03,384.3,231.45,308.8
490171,1,55.76,293.16,247.69,310.37
490171,42,181.76,459.7,281.3,314
490413,5,8.7,636.55,45.9,211.15
490470,9,1.08,194.16,0.27,306.61
490470,9,379.95,640,2.48,292.57
490470,9,285.89,399.67,237.83,273.54
490515,1,190.34,511.53,117.02,304.97
490515,27,225.08,273.07,145.23,218.62
490515,36,488.44,511.44,216.85,307.35
491071,81,4.3,134.7,408.6,455.24
491071,81,277.57,408.45,408.21,458.55
491130,1,100.67,415.64,115.06,477.48
491130,36,10.07,326.47,222.92,568.09
491130,1,52.49,115.27,152.53,257.44
491470,10,295.49,311.36,47.88,82.85
491470,10,292.12,297.84,119.4,152.04
491470,10,300.83,314.3,127.73,152.6
491613,24,40.9,264.79,30.97,259.36
491683,19,77.05,121.51,195,220.75
491683,7,1.22,364.59,149.04,165.49
491757,17,316.23,554.09,154.68,365.36
491757,65,1.08,640,8.61,473.62
492284,17,233.14,385.22,162.6,254.58
492284,1,363.51,592.18,20.49,474.61
492284,27,492.74,594.75,105.59,266.67
492284,27,296.69,392.56,131.77,242.47
492905,72,207.34,312.17,29.29,128.72
492905,76,181.18,282.61,118.27,143.05
492905,74,304.88,320.5,135.8,152.6
492937,7,423.59,588.62,82.52,303.94
492937,1,355.4,452.83,24.86,341.84
492937,2,20.61,494.67,16.04,601.09
492968,1,102.19,352.42,40.11,349.55
492968,36,236.74,377.46,311.95,379.45
492992,16,213.33,320.69,203.7,319.31
492992,21,46.9,427,286.21,632.41
493334,77,208.56,250.33,10.07,116.56
493334,61,1.4,492.71,0.49,303.1
493442,1,236.45,483.44,22.98,392.49
493442,35,324.95,463.2,357.05,390.23
493566,7,25,635.46,65.41,219.66
493566,7,1.78,97.89,71.6,236.53
493613,41,231.58,567.04,180.41,277.42
493772,28,272.65,343.28,262.9,286.44
493772,1,284.76,336.54,285.96,441.29
494427,73,15.75,478.21,20.31,520
494427,76,72.99,439.7,319.38,421.4
494759,1,467.11,510.78,265.59,397.05
494759,38,264.81,380.82,86.89,176.27
494759,1,516.8,564.49,265.69,394.75
494863,7,1.08,639.28,127.64,369.79
494863,7,8,133.8,234.17,305.01
495448,61,40.67,361.65,15.57,539.49
495448,49,345.52,375.17,522.06,640
496409,1,303.02,352.46,95.1,175.27
496409,1,0.67,22.21,71.11,112.59
496409,35,303.56,325.47,160.36,181.04
496597,9,364.37,434.79,294.57,313.15
496597,1,373.62,380.78,290.54,297.76
496597,1,411.94,421.29,293.14,304.13
497344,77,359.94,440.01,234.22,303.82
497344,1,111.74,500,2.31,330.02
497344,73,0,195.31,169.87,325.52
497344,44,2.15,47.51,60.26,175.88
497628,65,28.76,453.03,270.38,401.26
497628,63,0,480,432.99,640
497867,6,54.89,589.62,66.42,331.33
497867,1,219.25,245.02,188.1,217.33
497867,1,391.75,431.5,143.4,211.07
497867,1,254.07,273.93,184.38,207.32
498032,1,139.72,450.44,113.65,454.62
498032,75,389.1,426.62,98.4,218.47
498286,18,0.97,468.41,9.8,473.38
498286,3,429.31,618.62,336.21,420
498286,8,432.32,615.44,337.05,420.04
498463,82,212.37,485.42,5.15,474.31
498463,78,486.43,587.9,184.29,250.14
498709,4,0.96,640,38.2,423.09
498709,3,1.89,27.4,175.93,246.09
498709,3,30.53,109.96,189.9,246.72
498709,3,164,207.85,173.19,218.53
498807,1,106.28,424.64,34.62,348.61
498807,42,254.71,455.82,286.41,366.03
498857,25,159.37,329.68,87.93,319.77
499031,1,121.92,238.68,196.24,574.78
499031,52,70.89,123.96,217.78,308.3
499031,1,2.06,109.79,175.92,583.91
499031,1,287.93,425.57,146.44,574.78
499109,54,20.04,386.58,90.34,419.65
499622,4,93.67,361.3,77.97,388.84
499622,1,151.98,273.21,41.34,336.29
499768,3,42.68,209.8,39.85,113.56
499768,11,242.25,343.74,22.11,242.34
499768,3,0,46.14,64.19,105.23
499775,3,517.98,636.93,318.59,368.77
499775,6,190.92,357.03,225.44,386.16
500049,5,0.96,498.76,74.67,261.34
500423,7,0.96,640,9.6,332
500423,1,485.88,499.23,207.14,231.09
500477,1,3.1,391.23,0.26,254.19
500477,20,1.08,640,1.08,474.61
500565,90,375.34,482.49,307.46,382.5
500565,1,1.05,407.36,3.14,461.81
500565,1,228.29,638.79,91.18,458.74
500663,21,288.39,326.57,353.81,377.81
500663,21,397.93,417.26,340.94,352.17
500663,21,442.07,451.12,323.73,329.88
500716,1,0,445,0,500
500716,87,0,172.73,46.75,293.51
500826,10,164.51,216.59,384.09,426
501023,13,67.36,102.87,13.78,50.07
501023,10,40.53,43.82,39.57,45.08
501023,13,255.81,308.14,99.9,145.44
501243,24,85.4,360.79,98.83,363.67
501243,24,53.8,209.5,121.82,353.24
501243,24,306.84,580.11,136.04,374.66
501368,1,119.1,375,3.18,493.07
501368,44,192.28,207.19,316.38,368.55
501368,44,176.39,188.15,324.31,367.55
501368,89,155.44,190.41,24.76,45.49
502136,64,3.98,124.41,289.63,393.14
502136,64,332.9,399.29,304.45,385.06
502136,86,352.66,380.22,338.24,385.77
502136,86,48.48,75.03,347.86,394.6
502229,7,8.08,572.12,487.86,566.86
502229,7,11.78,391.9,503.66,577.29
502229,7,10.41,274.24,542.82,601.67
502229,7,495.6,598.15,457.66,483.11
502599,5,126.36,380.05,291.69,403.69
502599,5,0,475.67,97.04,306.22
502599,5,381.21,640,0.09,421.33
502732,82,69.03,396.94,83.51,630.03
502737,1,0,291.3,294.17,640
502737,61,122.52,357.48,127.57,467.75
502737,1,1.44,480,0,631.37
502737,47,16.62,199.48,29.92,344.1
503755,1,21.57,480,79.1,632.81
503755,43,0,54.18,378.69,629.28
503823,9,175.5,380.25,120.38,223.88
503823,9,186.33,500,110.75,258.17
503823,9,350.21,493.89,128.15,175.29
503823,9,418.89,465.07,125.44,153.67
503841,10,481.09,538.87,142.44,283.55
503841,10,208.5,277.3,111.04,261.19
504389,1,399.43,466.56,73.44,239.37
504389,1,42.32,103.91,91.69,203.81
